,YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR
5742,2024,4,27,6,28.47,51.44,0.0
5743,2024,4,27,7,32.58,36.19,0.0
5744,2024,4,27,8,36.62,24.31,0.0
5745,2024,4,27,9,38.88,20.62,0.0
5746,2024,4,27,10,40.58,18.69,0.0
5747,2024,4,27,11,41.74,17.69,0.0
5748,2024,4,27,12,42.5,17.19,0.0
5749,2024,4,27,13,42.71,17.25,0.0
5750,2024,4,27,14,42.45,17.56,0.0
5751,2024,4,27,15,41.69,18.12,0.0
5752,2024,4,27,16,40.47,19.19,0.0
5753,2024,4,27,17,38.71,21.31,0.0
5754,2024,4,27,18,36.25,25.38,0.0
5755,2024,4,27,19,35.62,27.5,0.0
5756,2024,4,27,20,34.62,30.69,0.0
5757,2024,4,27,21,33.37,34.56,0.0
5758,2024,4,27,22,32.08,38.31,0.0
5759,2024,4,27,23,30.94,41.38,0.0
5760,2024,4,28,0,29.99,43.62,0.0
5761,2024,4,28,1,29.22,45.38,0.0
5762,2024,4,28,2,28.51,46.88,0.0
5763,2024,4,28,3,27.99,47.81,0.0
5764,2024,4,28,4,27.48,48.88,0.0
5765,2024,4,28,5,27.28,49.25,0.0
5766,2024,4,28,6,29.55,43.0,0.0
5767,2024,4,28,7,33.46,31.5,0.0
5768,2024,4,28,8,37.22,23.44,0.0
5769,2024,4,28,9,39.53,20.06,0.0
5770,2024,4,28,10,41.23,17.94,0.0
5771,2024,4,28,11,42.56,16.56,0.0
5772,2024,4,28,12,43.3,15.88,0.0
5773,2024,4,28,13,43.56,15.75,0.0
5774,2024,4,28,14,43.01,16.25,0.0
5775,2024,4,28,15,42.19,16.94,0.0
5776,2024,4,28,16,41.0,18.06,0.0
5777,2024,4,28,17,39.35,19.81,0.0
5778,2024,4,28,18,37.12,22.69,0.0
5779,2024,4,28,19,36.34,24.25,0.0
5780,2024,4,28,20,35.34,26.94,0.0
5781,2024,4,28,21,34.06,30.94,0.0
5782,2024,4,28,22,32.57,35.94,0.0
5783,2024,4,28,23,31.11,40.62,0.0
5784,2024,4,29,0,29.83,44.88,0.0
5785,2024,4,29,1,28.8,48.5,0.0
5786,2024,4,29,2,27.94,51.81,0.0
5787,2024,4,29,3,27.37,54.25,0.0
5788,2024,4,29,4,26.97,56.19,0.0
5789,2024,4,29,5,26.92,57.0,0.0
5790,2024,4,29,6,28.96,50.88,0.0
5791,2024,4,29,7,32.32,37.88,0.0
5792,2024,4,29,8,36.49,24.88,0.0
5793,2024,4,29,9,39.05,20.19,0.0
5794,2024,4,29,10,40.85,17.94,0.0
5795,2024,4,29,11,42.05,16.69,0.0
5796,2024,4,29,12,42.75,15.88,0.0
5797,2024,4,29,13,43.03,15.5,0.0
5798,2024,4,29,14,42.89,15.44,0.0
5799,2024,4,29,15,42.28,15.81,0.0
5800,2024,4,29,16,41.22,16.5,0.0
5801,2024,4,29,17,39.26,18.44,0.0
5802,2024,4,29,18,36.12,22.31,0.0
5803,2024,4,29,19,35.24,23.88,0.0
5804,2024,4,29,20,34.38,25.94,0.0
5805,2024,4,29,21,33.27,28.69,0.0
5806,2024,4,29,22,31.87,32.25,0.0
5807,2024,4,29,23,30.65,35.56,0.0
5808,2024,4,30,0,29.73,38.38,0.0
5809,2024,4,30,1,28.97,40.88,0.0
5810,2024,4,30,2,28.45,42.56,0.0
5811,2024,4,30,3,28.02,43.56,0.0
5812,2024,4,30,4,27.64,44.0,0.0
5813,2024,4,30,5,27.46,43.69,0.0
5814,2024,4,30,6,29.82,37.19,0.0
5815,2024,4,30,7,33.83,25.0,0.0
5816,2024,4,30,8,38.12,16.81,0.0
5817,2024,4,30,9,40.27,16.06,0.0
5818,2024,4,30,10,41.83,15.44,0.0
5819,2024,4,30,11,42.94,15.12,0.0
5820,2024,4,30,12,43.56,15.19,0.0
5821,2024,4,30,13,43.74,15.44,0.0
5822,2024,4,30,14,43.46,15.94,0.0
5823,2024,4,30,15,42.58,16.62,0.0
5824,2024,4,30,16,41.52,17.5,0.0
5825,2024,4,30,17,40.15,19.31,0.0
5826,2024,4,30,18,38.11,22.12,0.0
5827,2024,4,30,19,37.24,22.81,0.0
5828,2024,4,30,20,36.31,24.06,0.0
5829,2024,4,30,21,35.1,26.38,0.0
5830,2024,4,30,22,33.53,30.06,0.0
5831,2024,4,30,23,31.98,34.25,0.0
5832,2024,5,1,0,30.9,37.56,0.0
5833,2024,5,1,1,30.21,39.75,0.0
5834,2024,5,1,2,29.52,41.75,0.0
5835,2024,5,1,3,28.99,43.44,0.0
5836,2024,5,1,4,28.45,45.19,0.0
5837,2024,5,1,5,28.34,45.62,0.0
5838,2024,5,1,6,30.31,40.25,0.0
5839,2024,5,1,7,33.99,31.12,0.0
5840,2024,5,1,8,37.15,24.31,0.0
5841,2024,5,1,9,39.59,20.12,0.0
5842,2024,5,1,10,41.51,17.5,0.0
5843,2024,5,1,11,42.94,15.81,0.0
5844,2024,5,1,12,43.81,14.81,0.0
5845,2024,5,1,13,44.2,14.31,0.0
5846,2024,5,1,14,44.27,14.06,0.0
5847,2024,5,1,15,43.78,14.19,0.0
5848,2024,5,1,16,42.83,14.62,0.0
5849,2024,5,1,17,40.83,16.38,0.0
5850,2024,5,1,18,37.8,19.44,0.0
5851,2024,5,1,19,36.65,20.31,0.0
5852,2024,5,1,20,35.62,21.12,0.0
5853,2024,5,1,21,34.56,22.19,0.0
5854,2024,5,1,22,33.64,23.38,0.0
5855,2024,5,1,23,32.67,25.19,0.0
5856,2024,5,2,0,31.76,27.31,0.0
5857,2024,5,2,1,31.05,29.44,0.0
5858,2024,5,2,2,30.58,31.0,0.0
5859,2024,5,2,3,30.3,31.69,0.0
5860,2024,5,2,4,29.51,32.31,0.0
5861,2024,5,2,5,28.84,31.88,0.0
5862,2024,5,2,6,30.64,26.69,0.0
5863,2024,5,2,7,34.23,19.62,0.0
5864,2024,5,2,8,37.65,15.62,0.0
5865,2024,5,2,9,40.08,13.94,0.0
5866,2024,5,2,10,41.76,13.19,0.0
5867,2024,5,2,11,43.03,12.88,0.0
5868,2024,5,2,12,43.76,12.88,0.0
5869,2024,5,2,13,44.07,13.0,0.0
5870,2024,5,2,14,43.94,13.0,0.0
5871,2024,5,2,15,43.51,12.88,0.0
5872,2024,5,2,16,42.61,12.94,0.0
5873,2024,5,2,17,40.62,14.56,0.0
5874,2024,5,2,18,37.98,16.62,0.0
5875,2024,5,2,19,36.75,17.25,0.0
5876,2024,5,2,20,35.53,18.12,0.0
5877,2024,5,2,21,34.51,19.81,0.0
5878,2024,5,2,22,33.57,22.5,0.0
5879,2024,5,2,23,32.35,27.25,0.0
5880,2024,5,3,0,30.85,34.12,0.0
5881,2024,5,3,1,29.67,42.06,0.0
5882,2024,5,3,2,28.9,50.19,0.0
5883,2024,5,3,3,28.48,56.31,0.0
5884,2024,5,3,4,28.16,60.25,0.0
5885,2024,5,3,5,27.97,61.31,0.0
5886,2024,5,3,6,30.24,52.44,0.01
5887,2024,5,3,7,33.98,38.5,0.0
5888,2024,5,3,8,37.61,26.0,0.0
5889,2024,5,3,9,40.17,19.5,0.0
5890,2024,5,3,10,42.0,15.88,0.0
5891,2024,5,3,11,43.32,13.44,0.0
5892,2024,5,3,12,44.22,11.75,0.0
5893,2024,5,3,13,44.59,10.56,0.0
5894,2024,5,3,14,44.43,9.88,0.0
5895,2024,5,3,15,43.89,9.56,0.0
5896,2024,5,3,16,42.76,9.69,0.0
5897,2024,5,3,17,40.12,11.44,0.0
5898,2024,5,3,18,36.29,14.0,0.0
5899,2024,5,3,19,34.99,15.06,0.0
5900,2024,5,3,20,34.02,17.44,0.0
5901,2024,5,3,21,33.01,23.31,0.0
5902,2024,5,3,22,32.02,34.25,0.0
5903,2024,5,3,23,31.05,48.38,0.0
5904,2024,5,4,0,30.15,60.38,0.0
5905,2024,5,4,1,29.37,65.81,0.0
5906,2024,5,4,2,28.8,68.38,0.0
5907,2024,5,4,3,28.3,70.75,0.0
5908,2024,5,4,4,27.86,73.0,0.0
5909,2024,5,4,5,27.84,73.62,0.0
5910,2024,5,4,6,29.67,65.5,0.0
5911,2024,5,4,7,32.76,50.31,0.0
5912,2024,5,4,8,36.22,37.0,0.0
5913,2024,5,4,9,38.99,28.88,0.0
5914,2024,5,4,10,40.84,24.69,0.0
5915,2024,5,4,11,42.15,22.19,0.0
5916,2024,5,4,12,42.93,20.94,0.0
5917,2024,5,4,13,43.27,20.38,0.0
5918,2024,5,4,14,43.21,20.06,0.0
5919,2024,5,4,15,42.8,19.69,0.0
5920,2024,5,4,16,41.95,19.75,0.0
5921,2024,5,4,17,40.44,20.75,0.0
5922,2024,5,4,18,37.62,24.25,0.0
5923,2024,5,4,19,36.51,26.25,0.0
5924,2024,5,4,20,35.52,28.69,0.0
5925,2024,5,4,21,34.51,32.44,0.0
5926,2024,5,4,22,33.38,38.25,0.0
5927,2024,5,4,23,32.11,46.06,0.0
5928,2024,5,5,0,30.91,54.12,0.0
5929,2024,5,5,1,30.15,59.62,0.0
5930,2024,5,5,2,29.55,62.81,0.0
5931,2024,5,5,3,28.98,65.31,0.0
5932,2024,5,5,4,28.36,67.81,0.0
5933,2024,5,5,5,28.22,68.5,0.0
5934,2024,5,5,6,30.21,60.06,0.0
5935,2024,5,5,7,33.52,46.06,0.0
5936,2024,5,5,8,36.88,34.88,0.0
5937,2024,5,5,9,39.27,28.5,0.0
5938,2024,5,5,10,41.16,24.12,0.0
5939,2024,5,5,11,42.55,21.69,0.0
5940,2024,5,5,12,43.35,20.25,0.0
5941,2024,5,5,13,43.75,19.44,0.0
5942,2024,5,5,14,43.49,19.19,0.0
5943,2024,5,5,15,43.04,18.75,0.0
5944,2024,5,5,16,42.13,18.81,0.0
5945,2024,5,5,17,40.71,19.69,0.0
5946,2024,5,5,18,38.51,22.44,0.0
5947,2024,5,5,19,37.55,24.56,0.0
5948,2024,5,5,20,36.3,28.69,0.0
5949,2024,5,5,21,34.9,35.31,0.0
5950,2024,5,5,22,33.62,43.0,0.0
5951,2024,5,5,23,32.35,49.81,0.0
5952,2024,5,6,0,31.29,54.5,0.0
5953,2024,5,6,1,30.55,57.62,0.0
5954,2024,5,6,2,30.1,59.62,0.0
5955,2024,5,6,3,29.66,61.44,0.0
5956,2024,5,6,4,29.33,63.0,0.0
5957,2024,5,6,5,29.36,63.31,0.0
5958,2024,5,6,6,31.43,55.5,0.01
5959,2024,5,6,7,34.76,42.31,0.0
5960,2024,5,6,8,37.58,34.0,0.0
5961,2024,5,6,9,39.67,29.44,0.0
5962,2024,5,6,10,41.31,26.06,0.0
5963,2024,5,6,11,42.68,23.25,0.0
5964,2024,5,6,12,43.54,21.25,0.0
5965,2024,5,6,13,44.03,19.94,0.0
5966,2024,5,6,14,43.94,19.19,0.0
5967,2024,5,6,15,43.53,18.69,0.0
5968,2024,5,6,16,42.6,18.81,0.0
5969,2024,5,6,17,41.21,19.81,0.0
5970,2024,5,6,18,39.46,22.31,0.0
5971,2024,5,6,19,38.65,24.56,0.0
5972,2024,5,6,20,37.52,29.31,0.0
5973,2024,5,6,21,36.04,37.38,0.01
5974,2024,5,6,22,34.09,47.31,0.02
5975,2024,5,6,23,32.52,53.88,0.03
5976,2024,5,7,0,31.69,56.69,0.02
5977,2024,5,7,1,31.05,59.0,0.03
5978,2024,5,7,2,30.43,61.25,0.03
5979,2024,5,7,3,29.92,63.19,0.03
5980,2024,5,7,4,29.54,64.62,0.04
5981,2024,5,7,5,29.3,65.19,0.04
5982,2024,5,7,6,30.56,57.88,0.01
5983,2024,5,7,7,33.05,43.25,0.0
5984,2024,5,7,8,35.84,32.44,0.0
5985,2024,5,7,9,38.37,26.06,0.0
5986,2024,5,7,10,40.33,21.81,0.0
5987,2024,5,7,11,41.8,19.25,0.0
5988,2024,5,7,12,42.75,17.88,0.0
5989,2024,5,7,13,43.17,17.25,0.0
5990,2024,5,7,14,42.94,17.12,0.0
5991,2024,5,7,15,42.33,17.31,0.0
5992,2024,5,7,16,40.98,18.5,0.0
5993,2024,5,7,17,39.64,20.19,0.0
5994,2024,5,7,18,37.85,23.5,0.01
5995,2024,5,7,19,36.52,27.5,0.08
5996,2024,5,7,20,34.81,33.25,0.7
5997,2024,5,7,21,32.62,42.25,2.9
5998,2024,5,7,22,29.73,57.38,5.82
5999,2024,5,7,23,27.28,73.19,7.1
6000,2024,5,8,0,25.69,84.06,6.76
6001,2024,5,8,1,24.77,87.75,5.19
6002,2024,5,8,2,23.89,87.38,2.71
6003,2024,5,8,3,23.14,85.19,0.91
6004,2024,5,8,4,22.67,82.94,0.16
6005,2024,5,8,5,22.66,81.25,0.01
6006,2024,5,8,6,23.89,73.44,0.0
6007,2024,5,8,7,26.37,62.94,0.0
6008,2024,5,8,8,29.74,54.44,0.02
6009,2024,5,8,9,32.39,49.0,0.03
6010,2024,5,8,10,34.26,44.31,0.04
6011,2024,5,8,11,35.7,40.0,0.02
6012,2024,5,8,12,36.72,36.75,0.01
6013,2024,5,8,13,37.3,34.62,0.0
6014,2024,5,8,14,37.4,33.25,0.0
6015,2024,5,8,15,37.15,32.62,0.0
6016,2024,5,8,16,36.37,33.12,0.0
6017,2024,5,8,17,34.55,41.5,0.0
6018,2024,5,8,18,31.62,60.0,0.0
6019,2024,5,8,19,30.54,60.12,0.0
6020,2024,5,8,20,29.73,59.5,0.0
6021,2024,5,8,21,29.05,60.56,0.0
6022,2024,5,8,22,28.15,64.38,0.0
6023,2024,5,8,23,27.15,69.56,0.0
6024,2024,5,9,0,26.25,74.38,0.0
6025,2024,5,9,1,25.59,78.44,0.0
6026,2024,5,9,2,25.1,81.75,0.0
6027,2024,5,9,3,24.7,84.62,0.0
6028,2024,5,9,4,24.36,86.88,0.0
6029,2024,5,9,5,24.38,86.56,0.0
6030,2024,5,9,6,26.13,74.25,0.0
6031,2024,5,9,7,29.1,57.44,0.0
6032,2024,5,9,8,32.53,43.75,0.0
6033,2024,5,9,9,34.69,38.0,0.0
6034,2024,5,9,10,36.32,33.94,0.0
6035,2024,5,9,11,37.35,31.31,0.0
6036,2024,5,9,12,38.02,29.75,0.01
6037,2024,5,9,13,38.41,29.0,0.01
6038,2024,5,9,14,38.4,28.81,0.01
6039,2024,5,9,15,37.85,29.19,0.0
6040,2024,5,9,16,36.81,30.44,0.0
6041,2024,5,9,17,34.77,37.56,0.0
6042,2024,5,9,18,31.91,48.69,0.0
6043,2024,5,9,19,31.14,49.0,0.0
6044,2024,5,9,20,30.15,52.69,0.0
6045,2024,5,9,21,28.96,59.12,0.0
6046,2024,5,9,22,27.89,65.69,0.0
6047,2024,5,9,23,27.12,71.12,0.0
6048,2024,5,10,0,26.54,75.75,0.01
6049,2024,5,10,1,26.06,79.62,0.02
6050,2024,5,10,2,25.66,83.06,0.03
6051,2024,5,10,3,25.36,85.88,0.06
6052,2024,5,10,4,25.02,88.38,0.03
6053,2024,5,10,5,24.97,89.44,0.04
6054,2024,5,10,6,26.34,81.44,0.05
6055,2024,5,10,7,28.68,67.19,0.03
6056,2024,5,10,8,31.83,50.0,0.01
6057,2024,5,10,9,34.12,41.44,0.02
6058,2024,5,10,10,35.72,36.88,0.02
6059,2024,5,10,11,36.84,33.94,0.02
6060,2024,5,10,12,37.57,32.0,0.02
6061,2024,5,10,13,37.9,30.81,0.01
6062,2024,5,10,14,37.79,30.38,0.01
6063,2024,5,10,15,37.29,30.69,0.0
6064,2024,5,10,16,36.4,31.94,0.0
6065,2024,5,10,17,34.65,39.25,0.0
6066,2024,5,10,18,32.03,54.88,0.0
6067,2024,5,10,19,31.13,55.25,0.0
6068,2024,5,10,20,30.4,55.0,0.0
6069,2024,5,10,21,29.59,56.44,0.0
6070,2024,5,10,22,28.54,61.44,0.0
6071,2024,5,10,23,27.48,68.44,0.0
6072,2024,5,11,0,26.61,75.44,0.0
6073,2024,5,11,1,26.1,80.19,0.0
6074,2024,5,11,2,25.72,83.69,0.0
6075,2024,5,11,3,25.34,86.75,0.01
6076,2024,5,11,4,24.95,89.69,0.01
6077,2024,5,11,5,24.91,90.69,0.01
6078,2024,5,11,6,26.5,82.0,0.01
6079,2024,5,11,7,28.98,66.12,0.01
6080,2024,5,11,8,32.23,49.25,0.0
6081,2024,5,11,9,34.69,41.12,0.0
6082,2024,5,11,10,36.31,36.56,0.0
6083,2024,5,11,11,37.44,33.62,0.01
6084,2024,5,11,12,38.15,31.81,0.0
6085,2024,5,11,13,38.44,30.94,0.0
6086,2024,5,11,14,38.4,30.25,0.0
6087,2024,5,11,15,37.93,30.12,0.0
6088,2024,5,11,16,37.08,30.94,0.0
6089,2024,5,11,17,35.19,37.81,0.0
6090,2024,5,11,18,32.4,50.69,0.0
6091,2024,5,11,19,31.58,51.38,0.0
6092,2024,5,11,20,30.83,53.31,0.0
6093,2024,5,11,21,30.02,56.75,0.0
6094,2024,5,11,22,28.95,62.12,0.0
6095,2024,5,11,23,27.9,67.56,0.0
6096,2024,5,12,0,27.06,72.62,0.0
6097,2024,5,12,1,26.49,76.38,0.0
6098,2024,5,12,2,26.05,79.44,0.0
6099,2024,5,12,3,25.62,82.38,0.01
6100,2024,5,12,4,25.29,84.75,0.01
6101,2024,5,12,5,25.26,85.56,0.01
6102,2024,5,12,6,26.84,76.5,0.02
6103,2024,5,12,7,29.72,59.94,0.01
6104,2024,5,12,8,33.16,42.62,0.0
6105,2024,5,12,9,35.3,35.88,0.01
6106,2024,5,12,10,36.87,32.25,0.01
6107,2024,5,12,11,37.94,29.94,0.01
6108,2024,5,12,12,38.67,28.25,0.01
6109,2024,5,12,13,38.98,27.19,0.0
6110,2024,5,12,14,38.8,27.0,0.0
6111,2024,5,12,15,38.23,27.44,0.0
6112,2024,5,12,16,37.25,28.62,0.0
6113,2024,5,12,17,35.38,36.25,0.0
6114,2024,5,12,18,32.62,51.62,0.0
6115,2024,5,12,19,31.79,53.06,0.0
6116,2024,5,12,20,30.84,54.5,0.0
6117,2024,5,12,21,30.0,55.44,0.0
6118,2024,5,12,22,29.08,58.56,0.0
6119,2024,5,12,23,28.07,63.25,0.0
6120,2024,5,13,0,27.16,67.81,0.0
6121,2024,5,13,1,26.49,71.56,0.0
6122,2024,5,13,2,25.92,75.12,0.0
6123,2024,5,13,3,25.49,78.06,0.0
6124,2024,5,13,4,25.14,80.31,0.0
6125,2024,5,13,5,25.15,80.62,0.0
6126,2024,5,13,6,26.86,70.06,0.0
6127,2024,5,13,7,29.83,51.31,0.0
6128,2024,5,13,8,32.4,42.0,0.0
6129,2024,5,13,9,34.33,37.06,0.0
6130,2024,5,13,10,35.91,33.25,0.0
6131,2024,5,13,11,37.14,30.25,0.0
6132,2024,5,13,12,37.9,28.38,0.0
6133,2024,5,13,13,38.33,27.06,0.0
6134,2024,5,13,14,38.25,26.62,0.0
6135,2024,5,13,15,37.77,26.94,0.0
6136,2024,5,13,16,36.83,28.25,0.0
6137,2024,5,13,17,35.02,37.06,0.0
6138,2024,5,13,18,32.95,50.38,0.0
6139,2024,5,13,19,32.22,51.5,0.0
6140,2024,5,13,20,31.48,51.75,0.0
6141,2024,5,13,21,30.82,52.19,0.0
6142,2024,5,13,22,30.09,54.5,0.0
6143,2024,5,13,23,29.19,58.25,0.01
6144,2024,5,14,0,28.31,62.19,0.01
6145,2024,5,14,1,27.56,65.81,0.02
6146,2024,5,14,2,27.05,68.56,0.01
6147,2024,5,14,3,26.8,69.75,0.0
6148,2024,5,14,4,26.51,71.06,0.0
6149,2024,5,14,5,26.47,71.0,0.0
6150,2024,5,14,6,27.59,63.44,0.0
6151,2024,5,14,7,29.78,51.25,0.0
6152,2024,5,14,8,32.01,43.25,0.0
6153,2024,5,14,9,33.96,37.88,0.01
6154,2024,5,14,10,35.51,34.25,0.02
6155,2024,5,14,11,36.8,31.69,0.03
6156,2024,5,14,12,37.4,30.44,0.03
6157,2024,5,14,13,37.59,29.75,0.03
6158,2024,5,14,14,37.17,30.0,0.03
6159,2024,5,14,15,36.49,30.81,0.02
6160,2024,5,14,16,35.58,32.19,0.01
6161,2024,5,14,17,34.01,37.19,0.0
6162,2024,5,14,18,31.66,49.19,0.0
6163,2024,5,14,19,30.92,51.62,0.0
6164,2024,5,14,20,30.34,53.25,0.0
6165,2024,5,14,21,29.94,54.25,0.0
6166,2024,5,14,22,29.48,56.12,0.0
6167,2024,5,14,23,28.76,59.25,0.0
6168,2024,5,15,0,27.9,63.0,0.0
6169,2024,5,15,1,27.24,65.94,0.0
6170,2024,5,15,2,26.67,68.81,0.0
6171,2024,5,15,3,26.19,71.75,0.0
6172,2024,5,15,4,25.8,74.62,0.0
6173,2024,5,15,5,25.76,74.81,0.0
6174,2024,5,15,6,27.0,66.38,0.0
6175,2024,5,15,7,29.34,53.44,0.0
6176,2024,5,15,8,31.86,44.25,0.0
6177,2024,5,15,9,33.98,38.56,0.01
6178,2024,5,15,10,35.7,34.62,0.01
6179,2024,5,15,11,37.07,31.62,0.01
6180,2024,5,15,12,37.98,29.62,0.02
6181,2024,5,15,13,38.48,28.31,0.02
6182,2024,5,15,14,38.44,28.0,0.02
6183,2024,5,15,15,37.93,28.69,0.01
6184,2024,5,15,16,36.92,30.38,0.02
6185,2024,5,15,17,35.3,35.06,0.02
6186,2024,5,15,18,33.51,42.81,0.01
6187,2024,5,15,19,32.9,44.31,0.01
6188,2024,5,15,20,32.05,47.62,0.02
6189,2024,5,15,21,30.83,53.81,0.05
6190,2024,5,15,22,29.59,60.5,0.1
6191,2024,5,15,23,28.65,65.56,0.15
6192,2024,5,16,0,28.02,68.94,0.18
6193,2024,5,16,1,27.51,71.75,0.19
6194,2024,5,16,2,27.02,74.44,0.21
6195,2024,5,16,3,26.71,76.25,0.19
6196,2024,5,16,4,26.37,78.19,0.2
6197,2024,5,16,5,26.23,79.06,0.2
6198,2024,5,16,6,27.01,73.94,0.18
6199,2024,5,16,7,28.51,64.19,0.18
6200,2024,5,16,8,30.21,55.69,0.18
6201,2024,5,16,9,31.55,51.06,0.21
6202,2024,5,16,10,32.36,48.75,0.19
6203,2024,5,16,11,33.16,46.88,0.22
6204,2024,5,16,12,33.62,46.12,0.28
6205,2024,5,16,13,33.76,46.0,0.37
6206,2024,5,16,14,33.55,46.44,0.34
6207,2024,5,16,15,33.04,47.19,0.31
6208,2024,5,16,16,32.11,49.38,0.15
6209,2024,5,16,17,30.76,53.88,0.04
6210,2024,5,16,18,29.21,61.56,0.0
6211,2024,5,16,19,28.49,64.44,0.0
6212,2024,5,16,20,27.79,67.25,0.0
6213,2024,5,16,21,27.14,70.0,0.0
6214,2024,5,16,22,26.42,73.44,0.0
6215,2024,5,16,23,25.87,76.44,0.0
6216,2024,5,17,0,25.34,79.31,0.0
6217,2024,5,17,1,24.98,81.25,0.0
6218,2024,5,17,2,24.66,82.62,0.0
6219,2024,5,17,3,24.51,83.12,0.0
6220,2024,5,17,4,24.3,83.38,0.0
6221,2024,5,17,5,24.37,81.44,0.0
6222,2024,5,17,6,25.55,73.25,0.0
6223,2024,5,17,7,27.23,66.88,0.01
6224,2024,5,17,8,28.9,61.25,0.03
6225,2024,5,17,9,30.65,55.69,0.11
6226,2024,5,17,10,32.09,51.0,0.18
6227,2024,5,17,11,33.08,47.44,0.24
6228,2024,5,17,12,33.47,45.69,0.25
6229,2024,5,17,13,33.58,45.06,0.26
6230,2024,5,17,14,33.25,45.81,0.2
6231,2024,5,17,15,32.68,47.56,0.19
6232,2024,5,17,16,31.56,51.5,0.17
6233,2024,5,17,17,30.11,57.69,0.07
6234,2024,5,17,18,28.65,66.69,0.05
6235,2024,5,17,19,27.84,72.62,0.05
6236,2024,5,17,20,27.15,77.44,0.04
6237,2024,5,17,21,26.63,80.94,0.03
6238,2024,5,17,22,26.1,84.12,0.02
6239,2024,5,17,23,25.64,86.56,0.01
6240,2024,5,18,0,25.29,88.44,0.0
6241,2024,5,18,1,24.93,90.19,0.0
6242,2024,5,18,2,24.71,91.19,0.01
6243,2024,5,18,3,24.56,91.88,0.0
6244,2024,5,18,4,24.37,92.5,0.01
6245,2024,5,18,5,24.42,91.81,0.01
6246,2024,5,18,6,26.15,80.5,0.03
6247,2024,5,18,7,28.44,68.0,0.05
6248,2024,5,18,8,30.68,57.69,0.03
6249,2024,5,18,9,32.36,51.19,0.06
6250,2024,5,18,10,33.83,46.5,0.09
6251,2024,5,18,11,35.06,42.81,0.11
6252,2024,5,18,12,35.93,40.19,0.08
6253,2024,5,18,13,36.37,38.56,0.1
6254,2024,5,18,14,36.28,38.12,0.1
6255,2024,5,18,15,35.72,38.81,0.12
6256,2024,5,18,16,34.52,41.44,0.1
6257,2024,5,18,17,33.02,46.19,0.08
6258,2024,5,18,18,31.08,55.06,0.07
6259,2024,5,18,19,29.94,61.0,0.07
6260,2024,5,18,20,28.89,67.5,0.1
6261,2024,5,18,21,28.15,72.62,0.11
6262,2024,5,18,22,27.46,77.31,0.13
6263,2024,5,18,23,26.96,80.56,0.15
6264,2024,5,19,0,26.48,83.62,0.16
6265,2024,5,19,1,26.16,85.94,0.2
6266,2024,5,19,2,25.81,88.69,0.21
6267,2024,5,19,3,25.58,90.75,0.2
6268,2024,5,19,4,25.42,92.44,0.19
6269,2024,5,19,5,25.48,92.44,0.2
6270,2024,5,19,6,26.52,85.5,0.26
6271,2024,5,19,7,28.32,74.44,0.32
6272,2024,5,19,8,29.98,65.88,0.31
6273,2024,5,19,9,31.11,61.38,0.34
6274,2024,5,19,10,31.84,58.38,0.42
6275,2024,5,19,11,32.12,56.94,0.48
6276,2024,5,19,12,32.2,56.31,0.56
6277,2024,5,19,13,31.96,56.62,0.45
6278,2024,5,19,14,31.55,57.38,0.28
6279,2024,5,19,15,31.26,57.88,0.16
6280,2024,5,19,16,30.8,59.62,0.05
6281,2024,5,19,17,30.01,65.88,0.03
6282,2024,5,19,18,28.76,79.56,0.01
6283,2024,5,19,19,28.24,81.5,0.01
6284,2024,5,19,20,27.74,81.12,0.02
6285,2024,5,19,21,27.23,80.88,0.01
6286,2024,5,19,22,26.83,81.38,0.03
6287,2024,5,19,23,26.49,83.5,0.06
6288,2024,5,20,0,26.05,87.88,0.11
6289,2024,5,20,1,25.72,92.0,0.23
6290,2024,5,20,2,25.55,94.62,0.31
6291,2024,5,20,3,25.42,95.81,0.34
6292,2024,5,20,4,25.28,96.19,0.21
6293,2024,5,20,5,25.33,95.5,0.19
6294,2024,5,20,6,26.23,89.38,0.17
6295,2024,5,20,7,27.74,77.0,0.07
6296,2024,5,20,8,29.76,61.38,0.01
6297,2024,5,20,9,31.78,49.88,0.0
6298,2024,5,20,10,33.47,42.62,0.0
6299,2024,5,20,11,34.83,38.12,0.0
6300,2024,5,20,12,35.8,35.25,0.0
6301,2024,5,20,13,36.44,33.5,0.0
6302,2024,5,20,14,36.65,32.75,0.0
6303,2024,5,20,15,36.55,32.62,0.0
6304,2024,5,20,16,35.93,33.81,0.0
6305,2024,5,20,17,34.19,41.94,0.0
6306,2024,5,20,18,31.4,56.75,0.0
6307,2024,5,20,19,30.41,56.88,0.0
6308,2024,5,20,20,29.65,58.38,0.0
6309,2024,5,20,21,28.89,61.81,0.0
6310,2024,5,20,22,28.11,67.06,0.0
6311,2024,5,20,23,27.51,72.06,0.0
6312,2024,5,21,0,26.95,76.88,0.0
6313,2024,5,21,1,26.53,80.75,0.0
6314,2024,5,21,2,26.19,83.75,0.0
6315,2024,5,21,3,25.83,86.44,0.0
6316,2024,5,21,4,25.46,88.69,0.0
6317,2024,5,21,5,25.56,88.38,0.0
6318,2024,5,21,6,27.55,76.38,0.01
6319,2024,5,21,7,30.65,57.62,0.0
6320,2024,5,21,8,33.29,46.81,0.0
6321,2024,5,21,9,35.26,40.81,0.01
6322,2024,5,21,10,36.69,37.25,0.01
